A1,A2,A3,A4,A5,A6,A7,A8,DELTA
0.028822365,0.031660967,0.031488349,0.03292683,0.035132501,0.024468562,0.018215965,0.033847458,7.89E-05
0.031277372,0.034787265,0.038527316,0.038028642,0.034077615,0.021073747,0.025312471,0.030107407,8.97E-05
0.026539975,0.029992329,0.02387399,0.027844198,0.022991722,0.025235752,0.027422243,0.021514882,0.000146782
0.033272065,0.02537001,0.028649747,0.023778091,0.0352284,0.029838891,0.036762779,0.030126587,0.000101212
0.028266152,0.034480389,0.018983155,0.038047822,0.018752998,0.03666688,0.036781959,0.028918263,0.000104137
0.036225746,0.030836238,0.021802578,0.038699933,0.033367964,0.020479175,0.031104754,0.032850111,0.000103709
0.032217179,0.035554455,0.018465302,0.019750345,0.037721766,0.022646486,0.022473869,0.02989643,0.000116472
0.025197393,0.026961929,0.02009558,0.026578334,0.024391843,0.037990283,0.018906436,0.031277372,0.000101014
0.028611387,0.020747692,0.034173514,0.028553848,0.028879904,0.023452036,0.02088195,0.024257585,0.000140768
0.027153727,0.033521402,0.018848897,0.018657099,0.034020076,0.02763322,0.02617556,0.035420197,9.62E-05
0.028323691,0.030069048,0.021323084,0.030222486,0.020325737,0.034940703,0.024775438,0.026635874,0.000110491
0.038910911,0.024411023,0.025830324,0.020306558,0.01858038,0.025734426,0.037894384,0.018388583,0.000180253
0.021131287,0.036532622,0.026290638,0.030970496,0.026655053,0.020766871,0.024142507,0.037338172,7.59E-05
0.034672187,0.032850111,0.02912924,0.022109454,0.024890517,0.037740946,0.020805231,0.036340825,6.88E-05
0.018733818,0.023452036,0.034959883,0.033118628,0.030011509,0.037529969,0.031028035,0.019654446,0.000130353
0.01787073,0.026597514,0.021246365,0.027479782,0.02617556,0.033061088,0.037568328,0.03217882,0.00010394
0.034211873,0.036877858,0.02611802,0.032658314,0.032006202,0.02611802,0.018465302,0.02841959,9.77E-05
0.037913564,0.024832977,0.027326344,0.033367964,0.020229839,0.033041909,0.030471823,0.036053129,8.69E-05
0.030049868,0.029570375,0.031162293,0.019136593,0.02164914,0.037645047,0.028630567,0.035017422,7.46E-05
0.033291245,0.023682193,0.021879297,0.031641787,0.018081707,0.032274719,0.037012116,0.027767479,0.000120871
0.036532622,0.034020076,0.022128633,0.032639134,0.02239715,0.034595468,0.031488349,0.026252279,0.000106957
0.020958669,0.024775438,0.035822972,0.026233099,0.021092927,0.031584248,0.035554455,0.034231053,8.78E-05
0.034058435,0.026386537,0.033521402,0.020958669,0.025005595,0.030433463,0.022205352,0.038143721,7.38E-05
0.030932137,0.026616694,0.033425503,0.019673626,0.020651793,0.020287378,0.020344917,0.028726466,0.000108165
0.019136593,0.035650354,0.034940703,0.026655053,0.019021515,0.018829717,0.024084967,0.033291245,8.22E-05
0.027460603,0.036379184,0.029819711,0.032792572,0.021936836,0.027709939,0.03745325,0.027594861,9.65E-05
0.026367357,0.021054568,0.036206567,0.036110668,0.031373271,0.029455296,0.029589554,0.024353484,0.000129062
0.031929483,0.034135154,0.036628521,0.018043348,0.034288592,0.036820318,0.037606688,0.037587508,6.29E-05
0.022684846,0.026539975,0.032888471,0.025024775,0.021054568,0.021840937,0.038162901,0.029397757,0.00010713
0.038834192,0.026808491,0.038891731,0.03365566,0.024104147,0.036570982,0.021956016,0.018081707,0.000127705
0.033502222,0.022320431,0.038699933,0.023586294,0.026309818,0.019827064,0.032313078,0.026770132,0.000126926
0.03672442,0.033981716,0.035305118,0.028131894,0.024775438,0.031469169,0.028131894,0.021879297,0.000115372
0.018657099,0.038757473,0.03064444,0.027307165,0.023356137,0.038642394,0.019961322,0.021994375,0.000100363
0.024276765,0.022032735,0.033751559,0.037184734,0.030356744,0.034346131,0.031162293,0.030184126,0.000102061
0.030778699,0.021860117,0.035151681,0.027805838,0.033732379,0.031871944,0.025734426,0.035842151,8.94E-05
0.018925616,0.032389797,0.022224532,0.019827064,0.021131287,0.029301858,0.03369402,0.034499569,8.98E-05
0.036820318,0.019232492,0.02841959,0.031814405,0.035669534,0.02385481,0.019635266,0.034768086,0.00011012
0.032581595,0.031334911,0.034269412,0.018158426,0.036801139,0.024295945,0.020325737,0.026559155,0.000106572
0.028208613,0.026635874,0.019884603,0.030280025,0.029858071,0.030548542,0.033348784,0.029014162,0.000117381
0.035247579,0.032504876,0.027479782,0.029071701,0.018906436,0.020210659,0.021342264,0.037127194,7.88E-05
0.021284725,0.025811144,0.031066395,0.027364704,0.036283286,0.019462649,0.031334911,0.023931529,0.000141648
0.038047822,0.030970496,0.018331044,0.025159033,0.033463863,0.024602821,0.022991722,0.025101494,0.000141595
0.033156987,0.017966629,0.021534061,0.024123327,0.035381837,0.023471216,0.018388583,0.034173514,0.000129815
0.029052521,0.028994982,0.025254932,0.036820318,0.034115974,0.036340825,0.037990283,0.02467954,0.000107881
0.024449383,0.033789919,0.017966629,0.033789919,0.024295945,0.038604035,0.030567721,0.024372664,0.000119609
0.037836845,0.025523448,0.018369403,0.035880511,0.032102101,0.027997635,0.018772178,0.029244319,0.000125593
0.027518142,0.023778091,0.018484482,0.036455903,0.02843877,0.024583641,0.033885817,0.027882557,0.000139474
0.024295945,0.033041909,0.019155773,0.038277979,0.038776652,0.025772785,0.032102101,0.034039255,0.000100061
0.03144999,0.02015312,0.025331651,0.034135154,0.037894384,0.028208613,0.023624654,0.02918678,0.000123839
0.03595723,0.033387144,0.028151073,0.019539368,0.029762172,0.034729726,0.036264106,0.026482436,0.000100036
0.031526709,0.019884603,0.032773392,0.02161078,0.036321645,0.030932137,0.022512228,0.025887863,0.000127297
0.037088835,0.036992936,0.022704026,0.022128633,0.021514882,0.036762779,0.032293898,0.037069655,7.62E-05
0.037606688,0.030011509,0.025983762,0.034077615,0.030970496,0.023068441,0.029819711,0.031603428,9.86E-05
0.030836238,0.034998243,0.025791965,0.037817665,0.018887256,0.038488956,0.038316339,0.027383884,9.03E-05
0.0291676,0.021246365,0.036129848,0.035151681,0.023643833,0.036609341,0.035381837,0.035727073,8.98E-05
0.018503661,0.038527316,0.034614648,0.032006202,0.029666273,0.036360004,0.020459996,0.029359397,7.62E-05
0.032063742,0.020670973,0.022627307,0.022742385,0.019328391,0.038834192,0.028477129,0.021840937,0.000145471
0.025063134,0.029800532,0.03747243,0.021188826,0.020575074,0.030759519,0.021438163,0.026674233,9.77E-05
0.019999682,0.017947449,0.023375317,0.033425503,0.031891124,0.025005595,0.017928269,0.021284725,0.000181112
0.024257585,0.032044562,0.033502222,0.028074354,0.037165554,0.026827671,0.027594861,0.029474476,9.17E-05
0.028937443,0.028342871,0.035017422,0.018925616,0.022071094,0.029090881,0.026578334,0.029455296,9.34E-05
0.037050475,0.032600774,0.027249625,0.029225139,0.028764825,0.020786051,0.036935397,0.025139853,0.00012603
0.021917656,0.032102101,0.017947449,0.027383884,0.037299812,0.03217882,0.018791358,0.024046608,0.000130884
0.033003549,0.024794618,0.023279418,0.033617301,0.034039255,0.032293898,0.030011509,0.023068441,0.000132733
0.036781959,0.01936675,0.021265545,0.018542021,0.019059874,0.03743407,0.038297159,0.034115974,0.00011896
0.02537001,0.027057828,0.033904997,0.023567114,0.037702587,0.026002942,0.020555894,0.033943357,8.45E-05
0.036992936,0.022186173,0.035842151,0.03296519,0.032044562,0.037261453,0.03820126,0.01858038,0.000135697
0.037299812,0.038565675,0.024698719,0.036551802,0.023375317,0.037932744,0.032984369,0.035477736,7.28E-05
0.018004988,0.01938593,0.021035388,0.02312598,0.034192693,0.031967843,0.028975802,0.030030688,0.000133491
0.019558547,0.024487742,0.034480389,0.019462649,0.021956016,0.029685453,0.03442285,0.03290765,9.43E-05
0.031699326,0.02391235,0.031181473,0.033387144,0.028035995,0.018004988,0.018752998,0.034192693,9.61E-05
0.036839498,0.026309818,0.019481828,0.035477736,0.026635874,0.038297159,0.022780745,0.038277979,9.27E-05
0.038623214,0.033636481,0.026022122,0.022473869,0.037913564,0.026789312,0.032351438,0.036801139,7.84E-05
0.024353484,0.021092927,0.034192693,0.030164947,0.029282678,0.028304511,0.038891731,0.02615638,0.000125808
0.018561201,0.02312598,0.024449383,0.022761565,0.024008248,0.035842151,0.021687499,0.021457342,0.000139343
0.036551802,0.025216572,0.031776045,0.025465909,0.022723205,0.024871337,0.035803792,0.018311864,0.000172767
0.018311864,0.036513442,0.030107407,0.024372664,0.026463256,0.020958669,0.029282678,0.036839498,7.52E-05
0.022243712,0.027134547,0.034039255,0.029033342,0.027978456,0.027422243,0.033195346,0.037510789,7.86E-05
0.025964582,0.031047215,0.023490395,0.020287378,0.018810537,0.030817058,0.022013555,0.034384491,8.59E-05
0.035324298,0.019213312,0.025446729,0.024468562,0.030510182,0.026942749,0.032543235,0.021975195,0.000165749
0.020786051,0.036168207,0.033847458,0.032313078,0.022857464,0.036014769,0.020977849,0.027057828,8.44E-05
0.024698719,0.033348784,0.036091488,0.017966629,0.022128633,0.033099448,0.025159033,0.031315731,7.87E-05
0.018983155,0.020210659,0.031123934,0.023816451,0.027556501,0.028151073,0.030241666,0.023528755,0.000146143
0.028994982,0.02991561,0.020824411,0.026098841,0.027614041,0.02918678,0.024890517,0.031737686,0.000102205
0.037242273,0.026233099,0.022051914,0.03066362,0.023336957,0.019174953,0.021821757,0.024200046,0.000152486
0.038335518,0.038776652,0.038412237,0.024027428,0.026194739,0.026750952,0.034672187,0.028956623,8.68E-05
0.034595468,0.02009558,0.026424896,0.018848897,0.029071701,0.021802578,0.02993479,0.021227185,0.000179444
0.028688106,0.024334304,0.023816451,0.031948663,0.03290765,0.026194739,0.031181473,0.030510182,0.000111672
0.03217882,0.018752998,0.02237797,0.025312471,0.023221879,0.020594254,0.035880511,0.038757473,0.000117003
0.020249018,0.024698719,0.033137807,0.020076401,0.022569768,0.0261372,0.037242273,0.024698719,0.000128001
0.018062527,0.032274719,0.01940511,0.02011476,0.031181473,0.031008856,0.027383884,0.022742385,0.000136579
0.022339611,0.023317778,0.023241059,0.02690439,0.038584855,0.036283286,0.026827671,0.026328998,0.000118729
0.024775438,0.022780745,0.029781352,0.037587508,0.032332258,0.026328998,0.026233099,0.029282678,0.000112058
0.028649747,0.026060481,0.036935397,0.023739732,0.019174953,0.031565068,0.027345524,0.026463256,0.000104145
0.035573635,0.02769076,0.033598121,0.025120674,0.036360004,0.026367357,0.027959276,0.037606688,7.57E-05
0.038776652,0.024315124,0.026635874,0.019443469,0.023202699,0.024200046,0.025254932,0.02387399,0.000141737
0.034326951,0.022953362,0.037491609,0.027000289,0.023298598,0.018561201,0.031373271,0.03595723,9.25E-05
0.025849504,0.025293291,0.025811144,0.022531408,0.028822365,0.021495702,0.035535275,0.022915003,0.000150265
0.035535275,0.035765432,0.036264106,0.018983155,0.022684846,0.032792572,0.027326344,0.037088835,6.35E-05
0.02090113,0.020728512,0.032063742,0.037088835,0.035401017,0.022627307,0.028189433,0.025811144,0.000138817
0.017909089,0.027767479,0.034077615,0.034020076,0.036532622,0.033559762,0.030337564,0.026597514,0.000101727
0.022051914,0.038373878,0.03593805,0.035401017,0.034959883,0.029627914,0.029244319,0.026846851,9.14E-05
0.018254325,0.019539368,0.036954577,0.018868077,0.033252886,0.033483043,0.031833585,0.023701372,0.000140414
0.024717899,0.024890517,0.018139246,0.031967843,0.024928876,0.033828278,0.036187387,0.030164947,0.000120051
0.036916217,0.03214046,0.018752998,0.025734426,0.019846244,0.02389317,0.0337132,0.038450597,9.51E-05
0.025638527,0.026942749,0.035132501,0.036628521,0.024449383,0.035477736,0.019021515,0.038009463,6.97E-05
0.018196786,0.023509575,0.037913564,0.037721766,0.032428157,0.026712593,0.02686603,0.019290031,0.000157724
0.022282071,0.025907043,0.02688521,0.035516096,0.022550588,0.023663013,0.032792572,0.020383277,0.000159598
0.028016815,0.038642394,0.021994375,0.020038041,0.021303904,0.033176167,0.037031296,0.038738293,7.48E-05
0.030126587,0.02088195,0.030606081,0.018484482,0.033214526,0.035094141,0.01936675,0.022665666,0.000135639
0.025216572,0.027115367,0.035573635,0.020325737,0.033080268,0.027614041,0.019481828,0.025063134,0.000113298
0.026597514,0.026213919,0.019309211,0.028668927,0.036129848,0.026060481,0.02162996,0.037702587,9.90E-05
0.035611994,0.023375317,0.033348784,0.03820126,0.021975195,0.020651793,0.031565068,0.01940511,0.000179949
0.020824411,0.022435509,0.035401017,0.018388583,0.027403063,0.026482436,0.028822365,0.017928269,0.000180136
0.03139245,0.018388583,0.026271458,0.036398364,0.036168207,0.032082921,0.031910304,0.033406324,0.000116804
0.023260238,0.026770132,0.031296552,0.021150466,0.036609341,0.022819104,0.038067002,0.026060481,0.000121388
0.025235752,0.028726466,0.03519004,0.028956623,0.035631174,0.030778699,0.031699326,0.033214526,8.16E-05
0.024046608,0.021380623,0.03290765,0.029301858,0.025715246,0.029014162,0.027575681,0.022569768,0.000140024
0.03520922,0.037836845,0.018446122,0.0276524,0.034096795,0.036954577,0.021112107,0.031104754,9.78E-05
0.029205959,0.032255539,0.026539975,0.018100887,0.020536714,0.019213312,0.03444203,0.038412237,7.89E-05
0.038680754,0.02692357,0.031277372,0.018676279,0.031756866,0.018177606,0.023260238,0.021131287,0.000166834
0.025504269,0.038354698,0.026808491,0.019807884,0.027249625,0.02239715,0.024430203,0.029704633,9.60E-05
0.027997635,0.018311864,0.033252886,0.030452643,0.029321038,0.02912924,0.032696673,0.025216572,0.000140696
0.023317778,0.023049261,0.02314516,0.023087621,0.030778699,0.018120067,0.025676886,0.024756258,0.000153581
0.030989676,0.034154334,0.019443469,0.021438163,0.035688713,0.031066395,0.032332258,0.037395711,8.87E-05
0.024832977,0.019462649,0.019539368,0.037510789,0.023030081,0.03066362,0.02164914,0.02162996,0.000167376
0.033195346,0.035496916,0.028227792,0.022569768,0.021380623,0.029033342,0.017947449,0.026827671,9.95E-05
0.038393058,0.034039255,0.029685453,0.036570982,0.03066362,0.024353484,0.038124541,0.028841544,9.88E-05
0.029110061,0.03215964,0.028611387,0.03822044,0.036072308,0.029071701,0.035074962,0.018235145,0.000146762
0.020421636,0.024008248,0.025772785,0.019711985,0.035803792,0.022915003,0.018273505,0.023336957,0.000145759
0.038872551,0.021840937,0.037606688,0.029512835,0.022224532,0.028841544,0.019596907,0.032082921,9.68E-05
0.028956623,0.036801139,0.019520188,0.023547935,0.023471216,0.035899691,0.032754212,0.018676279,0.000146128
0.018522841,0.038067002,0.035592815,0.021227185,0.034135154,0.018426942,0.029340218,0.021553241,0.000146014
0.036340825,0.024276765,0.034058435,0.032600774,0.032504876,0.026252279,0.038872551,0.023567114,0.000130506
0.022032735,0.033885817,0.021342264,0.020172299,0.019827064,0.034365311,0.031584248,0.024737079,0.000116514
0.018426942,0.022550588,0.038105361,0.030721159,0.017966629,0.023030081,0.038393058,0.036532622,9.44E-05
0.022435509,0.038891731,0.022857464,0.026635874,0.038086182,0.036225746,0.030356744,0.022723205,0.000112462
0.025811144,0.022684846,0.031622607,0.02838123,0.018657099,0.020920309,0.024257585,0.032773392,0.000103829
0.037740946,0.036935397,0.029455296,0.026559155,0.031814405,0.031987023,0.01859956,0.03743407,6.47E-05
0.033406324,0.02611802,0.030529362,0.032389797,0.021112107,0.029052521,0.036321645,0.021821757,0.000132809
0.02237797,0.020651793,0.020306558,0.035496916,0.029647094,0.029436116,0.019980502,0.035247579,0.000113604
0.031737686,0.025887863,0.021764218,0.025791965,0.038757473,0.024065788,0.020038041,0.034000896,0.000102675
0.028304511,0.033578941,0.034000896,0.030855418,0.023969889,0.023682193,0.029359397,0.033540582,7.95E-05
0.03593805,0.019270851,0.021745038,0.02389317,0.02542755,0.02688521,0.030855418,0.020018861,0.000186829
0.025101494,0.030241666,0.036743599,0.02164914,0.025753605,0.030011509,0.037587508,0.034096795,7.79E-05
0.028055175,0.036897037,0.018503661,0.02995397,0.025580988,0.020939489,0.028285332,0.03144999,0.000111537
0.018292684,0.021994375,0.025197393,0.020575074,0.035516096,0.028246972,0.019788704,0.022493049,0.000149652
0.0261372,0.033962536,0.036839498,0.028899084,0.038431417,0.019616087,0.03818208,0.033809098,8.13E-05
0.026501615,0.036302465,0.025657707,0.021975195,0.025101494,0.037223093,0.022569768,0.024315124,0.000103926
0.033176167,0.031008856,0.029205959,0.019520188,0.023835631,0.038277979,0.028688106,0.020977849,0.00012152
0.019309211,0.01788991,0.021284725,0.026348177,0.033137807,0.032811752,0.018733818,0.020594254,0.000173938
0.022588947,0.037165554,0.024084967,0.024871337,0.036513442,0.029551195,0.033022729,0.018944796,0.000146217
0.021534061,0.036609341,0.027518142,0.031334911,0.031929483,0.024391843,0.023950709,0.032581595,8.42E-05
0.033789919,0.038162901,0.037510789,0.027863377,0.031123934,0.037625868,0.026022122,0.021534061,0.000101451
0.032658314,0.031526709,0.03294601,0.03444203,0.031622607,0.024257585,0.033444683,0.020498355,0.000144266
0.023528755,0.035477736,0.035803792,0.023413676,0.019635266,0.028956623,0.033598121,0.026520795,9.69E-05
0.027825018,0.027422243,0.022531408,0.026770132,0.033559762,0.027920916,0.032408977,0.027498962,0.000117413
0.020613433,0.020076401,0.019827064,0.020920309,0.037529969,0.031603428,0.035362658,0.027115367,0.000142613
0.03367484,0.018196786,0.031526709,0.022953362,0.027805838,0.026233099,0.035842151,0.023413676,0.000156628
0.02391235,0.02385481,0.018062527,0.024276765,0.027825018,0.021323084,0.038488956,0.024583641,0.000162277
0.035132501,0.021514882,0.019769525,0.019788704,0.033904997,0.023049261,0.037395711,0.021016208,0.000186882
0.034863984,0.030433463,0.027594861,0.032255539,0.027959276,0.019635266,0.032255539,0.021246365,0.000159059
0.030011509,0.025580988,0.025293291,0.033751559,0.025446729,0.037050475,0.022608127,0.023816451,0.000115631
0.037587508,0.022876643,0.037261453,0.027287985,0.020306558,0.028726466,0.025465909,0.029877251,0.000102094
0.035899691,0.018887256,0.021917656,0.038661574,0.033847458,0.035995589,0.023471216,0.036187387,0.000113264
0.034921524,0.022569768,0.019194132,0.025580988,0.020479175,0.027115367,0.031718506,0.031545888,0.000125632
0.021495702,0.037318992,0.019711985,0.035554455,0.024871337,0.038891731,0.034020076,0.021188826,0.000119773
0.032313078,0.03519004,0.034518749,0.036340825,0.02235879,0.029263499,0.028496309,0.019424289,0.000132023
0.032715853,0.030932137,0.028534668,0.028227792,0.019999682,0.03672442,0.018004988,0.025043955,9.97E-05
0.018848897,0.03066362,0.01788991,0.037779306,0.037990283,0.024027428,0.019328391,0.034480389,0.00010376
0.031315731,0.037280632,0.018024168,0.030529362,0.032811752,0.032639134,0.023317778,0.026712593,0.000117031
0.020728512,0.034537929,0.022915003,0.032466516,0.020249018,0.023202699,0.029647094,0.018695459,0.00017133
0.022934183,0.025696066,0.019692806,0.020651793,0.020555894,0.032600774,0.025331651,0.020555894,0.00015597
0.030970496,0.03143081,0.033770739,0.02989643,0.025293291,0.035132501,0.027268805,0.019136593,0.000123711
0.019328391,0.034384491,0.034326951,0.019922963,0.018235145,0.027460603,0.034480389,0.037146374,7.04E-05
0.033310425,0.037625868,0.024948056,0.019481828,0.03593805,0.030318385,0.031603428,0.019635266,0.000143287
0.033367964,0.021534061,0.024334304,0.03595723,0.021764218,0.032063742,0.038009463,0.032408977,0.000108732
0.031047215,0.022166993,0.030452643,0.019251672,0.027307165,0.036187387,0.035017422,0.03519004,9.19E-05
0.033847458,0.020325737,0.02312598,0.037069655,0.023432856,0.030606081,0.031143114,0.026731772,0.000134026
0.02767158,0.022531408,0.018561201,0.026213919,0.036762779,0.032830931,0.038853371,0.018714639,0.00017486
0.028074354,0.020344917,0.02838123,0.031219833,0.021917656,0.025043955,0.037280632,0.02995397,0.000121431
0.034000896,0.0306828,0.025715246,0.028035995,0.035707893,0.025331651,0.02084359,0.019309211,0.000159874
0.020057221,0.02387399,0.033540582,0.037357351,0.02162996,0.030567721,0.021802578,0.036264106,8.56E-05
0.034039255,0.018733818,0.026252279,0.025715246,0.023087621,0.032754212,0.025101494,0.023375317,0.000147783
0.021342264,0.018273505,0.031373271,0.031756866,0.01788991,0.023356137,0.028266152,0.021399803,0.000176286
0.024391843,0.025772785,0.032447336,0.030433463,0.027153727,0.029762172,0.023663013,0.025907043,0.000110707
0.029321038,0.027345524,0.037645047,0.0352284,0.033406324,0.024219226,0.021131287,0.024545281,0.000119207
0.017947449,0.024219226,0.030241666,0.020344917,0.036858678,0.030126587,0.029263499,0.033904997,9.53E-05
0.035285939,0.033272065,0.020517535,0.03818208,0.02914842,0.018503661,0.020287378,0.020229839,0.000182637
0.038009463,0.019654446,0.022780745,0.026309818,0.027901737,0.032102101,0.018100887,0.026444076,0.000136124
0.034633827,0.032677493,0.03820126,0.019174953,0.029819711,0.035324298,0.036110668,0.025964582,9.46E-05
0.027537322,0.038815012,0.028266152,0.02617556,0.024622,0.030164947,0.022588947,0.03593805,6.95E-05
0.028630567,0.02995397,0.019980502,0.024065788,0.025849504,0.023567114,0.021265545,0.028093534,0.000122547
0.026846851,0.018983155,0.035746253,0.024986415,0.031910304,0.02692357,0.025983762,0.029685453,0.00012147
0.031814405,0.020920309,0.037242273,0.029627914,0.026367357,0.0337132,0.03367484,0.023509575,0.000126006
0.037491609,0.028918263,0.025696066,0.02991561,0.035094141,0.032313078,0.025178213,0.027614041,0.000104022
0.024372664,0.031181473,0.029321038,0.020766871,0.030759519,0.034614648,0.031967843,0.021572421,0.000120871
0.033387144,0.036072308,0.029992329,0.035439377,0.038546495,0.019194132,0.031545888,0.021380623,0.000151236
0.026981109,0.036973756,0.020958669,0.033291245,0.033751559,0.028764825,0.023356137,0.029781352,0.000100586
0.030356744,0.020364097,0.026501615,0.020440816,0.017928269,0.02090113,0.037856025,0.035611994,0.000109572
0.032255539,0.031987023,0.027748299,0.027709939,0.038795832,0.028477129,0.037913564,0.02235879,0.000126578
0.020383277,0.021265545,0.026348177,0.033502222,0.019711985,0.025063134,0.035496916,0.021745038,0.000160887
0.036302465,0.020690152,0.027211266,0.031200653,0.022243712,0.023931529,0.027249625,0.02241633,0.000160096
0.036072308,0.036225746,0.023528755,0.024832977,0.031987023,0.024986415,0.034288592,0.036628521,8.18E-05
0.022665666,0.036033949,0.031871944,0.030088228,0.020191479,0.03822044,0.022282071,0.03520922,6.53E-05
0.027403063,0.035899691,0.033866638,0.032351438,0.020766871,0.031718506,0.023010902,0.019711985,0.00012359
0.029973149,0.027920916,0.028745646,0.019155773,0.034000896,0.018465302,0.034135154,0.037875204,8.32E-05
0.036187387,0.025350831,0.018887256,0.020690152,0.03517086,0.022339611,0.025811144,0.02912924,0.000132827
0.038258799,0.030107407,0.030548542,0.024852157,0.037606688,0.027767479,0.027709939,0.027192086,0.000104618
0.032044562,0.028055175,0.036110668,0.019577727,0.032715853,0.025120674,0.034499569,0.030491002,9.37E-05
0.038469776,0.023663013,0.038680754,0.038584855,0.030433463,0.018215965,0.034154334,0.034806445,9.33E-05
0.02088195,0.020402456,0.031814405,0.028496309,0.029992329,0.025523448,0.021092927,0.018752998,0.000178674
0.023701372,0.03670524,0.03292683,0.03070198,0.020613433,0.030970496,0.037664227,0.022857464,0.000109402
0.03215964,0.034902344,0.033291245,0.028170253,0.030721159,0.027498962,0.023835631,0.025120674,0.00010604
0.031891124,0.018215965,0.032044562,0.019903783,0.025120674,0.022109454,0.027287985,0.018292684,0.00020935
0.038795832,0.028592208,0.030126587,0.030586901,0.025772785,0.032543235,0.028649747,0.034307772,8.09E-05
0.025600167,0.021725859,0.027920916,0.037645047,0.035036602,0.023547935,0.036149027,0.031258192,0.000114185
0.026770132,0.024142507,0.020498355,0.031833585,0.019654446,0.024506922,0.03597641,0.024411023,0.000148233
0.032677493,0.035420197,0.02088195,0.033828278,0.030145767,0.037491609,0.033502222,0.023758912,0.00011298
0.038815012,0.030471823,0.021840937,0.025082314,0.021802578,0.022224532,0.022493049,0.018139246,0.000191753
0.024871337,0.034806445,0.029090881,0.030337564,0.03294601,0.018695459,0.023413676,0.028151073,0.000106602
0.021706679,0.03822044,0.035650354,0.037760126,0.037587508,0.020306558,0.019462649,0.037798485,6.56E-05
0.036455903,0.035074962,0.036053129,0.023663013,0.022761565,0.028649747,0.025216572,0.03296519,7.54E-05
0.036014769,0.028803185,0.038872551,0.033770739,0.029781352,0.032677493,0.036858678,0.023356137,0.000108386
0.034154334,0.030855418,0.037108015,0.027057828,0.020459996,0.032850111,0.021495702,0.025619347,9.76E-05
0.036244926,0.02239715,0.027537322,0.0215916,0.023663013,0.020690152,0.034883164,0.037683407,9.65E-05
0.031852764,0.029512835,0.032466516,0.031584248,0.019865423,0.038105361,0.017966629,0.023183519,0.000101663
0.019769525,0.023010902,0.033367964,0.037261453,0.018369403,0.034250232,0.037088835,0.037165554,8.70E-05
0.038277979,0.019194132,0.022512228,0.02015312,0.028534668,0.020268198,0.020421636,0.034365311,0.000124234
0.023490395,0.029723813,0.021860117,0.027134547,0.035573635,0.035151681,0.032619954,0.028112714,0.000104655
0.025868684,0.038488956,0.037664227,0.031929483,0.038067002,0.035611994,0.022090274,0.036762779,5.89E-05
0.024583641,0.030740339,0.019788704,0.030260845,0.028573028,0.032198,0.032389797,0.038776652,8.69E-05
0.025120674,0.026981109,0.036321645,0.022857464,0.032217179,0.028592208,0.034039255,0.031085574,9.18E-05
0.023471216,0.033367964,0.024526102,0.020459996,0.035765432,0.024123327,0.034844805,0.018925616,0.000167254
0.023375317,0.027901737,0.025120674,0.022819104,0.023260238,0.027575681,0.030932137,0.035631174,8.80E-05
0.036743599,0.02467954,0.028841544,0.034595468,0.019577727,0.038354698,0.022627307,0.02011476,0.000125524
0.024200046,0.022665666,0.038067002,0.020997028,0.034537929,0.027594861,0.023758912,0.02838123,0.000110289
0.026712593,0.027287985,0.036149027,0.028362051,0.020383277,0.029704633,0.024008248,0.028860724,9.49E-05
0.034480389,0.020613433,0.031948663,0.020421636,0.027441423,0.022071094,0.024295945,0.026194739,0.000136398
0.032792572,0.036129848,0.034883164,0.018810537,0.030893777,0.038086182,0.038699933,0.034326951,6.76E-05
0.037318992,0.025120674,0.03517086,0.031008856,0.026961929,0.033924177,0.033137807,0.024334304,0.000111361
0.0352284,0.022090274,0.03893009,0.033310425,0.02387399,0.024372664,0.018177606,0.021112107,0.000152348
0.035401017,0.028304511,0.018388583,0.019098234,0.035055782,0.028803185,0.02011476,0.025772785,0.000135581
0.029608734,0.020306558,0.028630567,0.025235752,0.031219833,0.02467954,0.024046608,0.035535275,0.000104191
0.020555894,0.027805838,0.030203306,0.019059874,0.023068441,0.0276524,0.021073747,0.023605474,0.000124797
0.025791965,0.022588947,0.020536714,0.031795225,0.028227792,0.033770739,0.038527316,0.033367964,0.000109746
0.035688713,0.038546495,0.02011476,0.025945403,0.033003549,0.035707893,0.038086182,0.028266152,0.000102428
0.019596907,0.01934757,0.02991561,0.023797271,0.034672187,0.0231068,0.032562415,0.034959883,0.000114395
0.03519004,0.019596907,0.036244926,0.024545281,0.031104754,0.033425503,0.031660967,0.018177606,0.000162036
0.024564461,0.02688521,0.032217179,0.034365311,0.028457949,0.027940096,0.023087621,0.018848897,0.000149977
0.021246365,0.026463256,0.037549149,0.02084359,0.020287378,0.029608734,0.024852157,0.027575681,0.000102965
0.022895823,0.02840041,0.028764825,0.022205352,0.01936675,0.036475083,0.036091488,0.021783398,0.000121079
0.026041301,0.03668606,0.021514882,0.018752998,0.021073747,0.026348177,0.029973149,0.028074354,0.000109815
0.022627307,0.036494263,0.020459996,0.025830324,0.026559155,0.025926223,0.019174953,0.024142507,0.000129049
0.023969889,0.032408977,0.023298598,0.035650354,0.038738293,0.034518749,0.030586901,0.021073747,0.000123918
0.021879297,0.022915003,0.031258192,0.021745038,0.033444683,0.02542755,0.034710546,0.035688713,9.55E-05
0.028726466,0.025504269,0.028515489,0.036436723,0.030184126,0.022665666,0.029627914,0.018503661,0.000179379
