A1,A2,A3,A4,A5,A6,A7,A8,DELTA
0.024093721,0.033596268,0.033036118,0.038837674,0.036236976,0.028955024,0.028494901,0.028674949,9.05E-05
0.030875539,0.024333785,0.023413538,0.030155346,0.025093989,0.034316462,0.0210329,0.028935019,0.000108486
0.037177229,0.033736306,0.023573581,0.020932873,0.018892326,0.024273769,0.037337271,0.03535674,8.73E-05
0.026894472,0.024753898,0.03177578,0.037997448,0.031135609,0.030635475,0.029595196,0.034396483,8.77E-05
0.032716032,0.023953683,0.03751732,0.034576531,0.028834992,0.024373796,0.029915282,0.039557867,7.92E-05
0.03613695,0.030215362,0.039237781,0.019432471,0.02953518,0.035956901,0.039317802,0.024813914,0.000100686
0.023673608,0.039777926,0.029595196,0.038557599,0.018812305,0.028414879,0.038677631,0.03561681,7.11E-05
0.026594391,0.022613324,0.02211319,0.031555721,0.038277524,0.03755733,0.031555721,0.020952879,0.000139754
0.027994767,0.036597073,0.024033705,0.018812305,0.022733356,0.030015308,0.035256714,0.028274842,0.000100481
0.034196429,0.027294579,0.029655212,0.039697904,0.021152932,0.023633597,0.030175351,0.029635207,0.000104152
0.031295652,0.039397824,0.022453281,0.039777926,0.026314316,0.019592514,0.037457304,0.020252691,0.000168647
0.031935823,0.029035046,0.033716301,0.017952074,0.039057733,0.022713351,0.022033168,0.020552771,0.000153811
0.029875271,0.02487393,0.025874198,0.022433276,0.032475968,0.021873125,0.019952611,0.025394069,0.000134007
0.020572777,0.02405371,0.024673876,0.027214558,0.024813914,0.022313243,0.029635207,0.029235099,0.000120323
0.036837137,0.032616006,0.037857411,0.032215898,0.038717642,0.020032632,0.039817937,0.037937432,7.05E-05
0.032475968,0.036497046,0.037337271,0.033196161,0.02815481,0.036316998,0.032996108,0.023313512,9.57E-05
0.03479659,0.03889769,0.028754971,0.019172401,0.039857947,0.027474627,0.037417293,0.020972884,0.00013431
0.026234295,0.03397637,0.030615469,0.035836869,0.019412466,0.030375405,0.033656285,0.020192675,0.00012722
0.03699718,0.01935245,0.02017267,0.031715764,0.019512493,0.019472482,0.025894204,0.034296456,0.000131864
0.026114263,0.034456499,0.019672535,0.033736306,0.020232686,0.026974493,0.033836333,0.019432471,0.000161175
0.039597878,0.020672804,0.024793909,0.018992353,0.020072643,0.031935823,0.023253496,0.035456767,0.000104471
0.035516783,0.032275914,0.037897422,0.038517588,0.031355668,0.02901504,0.020192675,0.025894204,9.84E-05
0.020332712,0.035696832,0.028514906,0.028995035,0.01857224,0.024833919,0.034916622,0.030155346,9.30E-05
0.020972884,0.032375941,0.025394069,0.027114531,0.023093453,0.019972616,0.033496242,0.030675485,0.000102212
0.019072375,0.033436226,0.038477577,0.019372455,0.032736038,0.026454354,0.031615737,0.020832847,0.000135194
0.018912332,0.020352718,0.039117749,0.02569415,0.037297261,0.037977443,0.035476773,0.022213217,0.000132257
0.019572509,0.033296188,0.03121563,0.034256445,0.035216703,0.034116408,0.030435421,0.029255105,8.66E-05
0.02379364,0.020832847,0.031455695,0.022713351,0.030015308,0.02651437,0.022433276,0.018912332,0.000174109
0.030035314,0.035016649,0.028654944,0.023873662,0.031195625,0.030555453,0.022233222,0.031195625,8.34E-05
0.019492487,0.025814182,0.036777121,0.023933678,0.035436762,0.032776049,0.039677899,0.022653335,0.000122956
0.023993694,0.036156955,0.031135609,0.024593855,0.024353791,0.020872857,0.039117749,0.038317534,7.10E-05
0.022033168,0.019232417,0.033256177,0.035336735,0.021693077,0.031755775,0.03341622,0.032055855,0.000112455
0.031155614,0.022653335,0.024193748,0.025214021,0.027834724,0.028174815,0.032055855,0.019052369,0.000171147
0.025214021,0.039517856,0.032315925,0.025934214,0.020972884,0.039397824,0.021312975,0.033296188,6.52E-05
0.024113726,0.018472214,0.029735233,0.02681445,0.02237326,0.033996376,0.032115872,0.020872857,0.000155519
0.036537057,0.036216971,0.026694418,0.038997717,0.039737915,0.034016381,0.034336467,0.035976907,7.27E-05
0.032095866,0.025454086,0.033056124,0.029315121,0.029115067,0.037337271,0.021533034,0.034916622,7.83E-05
0.019552503,0.038717642,0.02595422,0.029855266,0.034856606,0.035296724,0.031515711,0.020512761,0.000117362
0.031695759,0.027734697,0.021453013,0.037597341,0.02375363,0.036917159,0.03285607,0.03091555,9.98E-05
0.038017454,0.022333249,0.022633329,0.034616542,0.036096939,0.030575459,0.022733356,0.038837674,9.63E-05
0.026954488,0.027974761,0.024593855,0.024193748,0.031115603,0.03725725,0.035736842,0.039577872,7.70E-05
0.019932605,0.034116408,0.028694954,0.019292434,0.022913404,0.03039541,0.035296724,0.030035314,9.06E-05
0.018712278,0.03699718,0.024693882,0.02763467,0.024793909,0.020532766,0.035836869,0.020012627,0.000163775
0.02897503,0.021152932,0.029775244,0.035656821,0.029955292,0.034276451,0.030575459,0.033736306,9.87E-05
0.026994499,0.028254836,0.022433276,0.034356472,0.024333785,0.034716569,0.036717105,0.027174547,0.000108442
0.039017722,0.018072106,0.027134536,0.037537325,0.028554917,0.020292702,0.029075056,0.020652798,0.00019661
0.022513297,0.034876612,0.037677363,0.025013968,0.031175619,0.030175351,0.019632525,0.023913673,0.000103823
0.031595732,0.022133195,0.024113726,0.031495705,0.021913136,0.027654676,0.021072911,0.038197502,9.55E-05
0.035896885,0.024633866,0.02681445,0.034856606,0.018152128,0.037217239,0.020552771,0.039057733,7.90E-05
0.026714423,0.018692273,0.030415416,0.033176156,0.018672267,0.038877684,0.03725725,0.039137754,9.91E-05
0.02763467,0.020612788,0.038997717,0.022893399,0.037957438,0.038757652,0.028074788,0.018292165,0.000146145
0.031375673,0.023153469,0.028094794,0.029955292,0.032315925,0.032235904,0.031975834,0.020792836,0.000140836
0.034936628,0.037937432,0.03203585,0.030775512,0.037757384,0.03367629,0.031435689,0.030575459,7.85E-05
0.032275914,0.032836065,0.02267334,0.031895813,0.039577872,0.021152932,0.030055319,0.033236172,9.73E-05
0.039437835,0.03725725,0.036977175,0.039277792,0.030475432,0.036417025,0.028854997,0.033776317,6.60E-05
0.034876612,0.018872321,0.029935287,0.036457035,0.0262543,0.018072106,0.026654407,0.020292702,0.000199822
0.025154005,0.031255641,0.032155882,0.025254032,0.035236708,0.038437566,0.025854193,0.023033437,0.000103429
0.023813646,0.038217507,0.020552771,0.020152664,0.02901504,0.020132659,0.023133463,0.038117481,8.40E-05
0.033876344,0.023813646,0.036457035,0.02953518,0.022053174,0.021693077,0.024693882,0.021513029,0.000154785
0.019772562,0.026614397,0.028814987,0.037717373,0.029935287,0.036597073,0.036497046,0.027714692,9.98E-05
0.03561681,0.033996376,0.025234027,0.031195625,0.020712814,0.026434348,0.018032096,0.020632793,0.000142503
0.022013163,0.022153201,0.018652262,0.022213217,0.020792836,0.018432203,0.018672267,0.023693614,0.000174739
0.026694418,0.033556258,0.036216971,0.023533571,0.03341622,0.026154273,0.039637888,0.030115335,8.81E-05
0.035636816,0.029975298,0.027974761,0.024013699,0.022953415,0.027394606,0.024333785,0.026294311,0.000111405
0.027834724,0.027954756,0.034336467,0.027274574,0.035176692,0.035596805,0.024553844,0.037277255,7.11E-05
0.031195625,0.02815481,0.037697368,0.020492755,0.030315389,0.019792568,0.038797663,0.037357277,7.80E-05
0.031415684,0.021793104,0.034516515,0.029035046,0.038177497,0.035216703,0.033816327,0.021873125,0.000128675
0.034836601,0.023393533,0.036757116,0.027834724,0.034096403,0.017932069,0.018932337,0.020452745,0.000176538
0.031675754,0.031675754,0.029635207,0.028754971,0.039777926,0.030035314,0.031175619,0.025294043,0.000107614
0.02021268,0.027134536,0.031295652,0.029915282,0.03617696,0.027594659,0.026854461,0.033056124,9.01E-05
0.02957519,0.039317802,0.03009533,0.022993426,0.037097207,0.024773903,0.020872857,0.036637084,6.84E-05
0.019692541,0.039297797,0.038877684,0.03449651,0.025294043,0.033356204,0.033756311,0.029755239,7.74E-05
0.034616542,0.031795786,0.028374869,0.023853656,0.028694954,0.035816864,0.021152932,0.030175351,8.57E-05
0.039837942,0.030455426,0.023673608,0.019952611,0.025374064,0.027014504,0.0314757,0.018472214,0.000169813
0.019952611,0.018052101,0.023913673,0.025774171,0.032375941,0.021352986,0.030935555,0.036537057,0.00012494
0.030255373,0.021833115,0.022773367,0.033476236,0.023013431,0.031975834,0.032696027,0.027874735,0.000123442
0.020892863,0.036757116,0.017992085,0.020032632,0.030875539,0.026534375,0.037777389,0.02927511,0.000115201
0.026274305,0.024013699,0.022693345,0.027574654,0.035196698,0.027194552,0.026094257,0.020692809,0.00016008
0.024273769,0.019372455,0.032255909,0.026794445,0.037657357,0.025013968,0.039237781,0.018352181,0.000189434
0.036276987,0.03561681,0.028494901,0.030195357,0.035016649,0.028274842,0.037297261,0.02405371,0.000114118
0.02185312,0.026374332,0.022253227,0.02349356,0.01827216,0.038717642,0.023433544,0.023093453,0.000123112
0.027974761,0.028614933,0.018732283,0.024853925,0.032776049,0.029035046,0.028274842,0.021633061,0.000153901
0.030795518,0.023993694,0.018912332,0.038257518,0.03699718,0.034816596,0.028514906,0.025214021,0.000133394
0.037617347,0.038317534,0.031315657,0.03837755,0.026334322,0.021613056,0.022653335,0.020412734,0.000149739
0.026654407,0.021993158,0.02349356,0.037277255,0.033756311,0.036016917,0.025274037,0.030795518,0.000107677
0.021533034,0.035076665,0.038117481,0.027194552,0.021312975,0.023673608,0.033136145,0.0378174,6.79E-05
0.026674413,0.025033973,0.027674681,0.03535674,0.031575727,0.020752825,0.02677444,0.023193479,0.00014764
0.031575727,0.032956097,0.031535716,0.03423644,0.038397556,0.039257786,0.037497314,0.020072643,0.0001088
0.034636547,0.021813109,0.020152664,0.0314757,0.022293238,0.031795786,0.0273746,0.031075593,0.000121511
0.023373528,0.020692809,0.038157491,0.035696832,0.031155614,0.037697368,0.035176692,0.026994499,0.00011086
0.024153737,0.025214021,0.03091555,0.034396483,0.038997717,0.038357545,0.020692809,0.024233758,0.000106202
0.02983526,0.035116676,0.036316998,0.019732552,0.032015845,0.022333249,0.031195625,0.03919777,6.50E-05
0.026614397,0.020552771,0.02733459,0.034376478,0.038477577,0.020832847,0.036677094,0.037217239,0.000104913
0.018292165,0.037217239,0.032976102,0.03807747,0.039337808,0.03807747,0.023993694,0.030315389,7.50E-05
0.035816864,0.037637352,0.036857143,0.037937432,0.0273746,0.038237513,0.026734429,0.022033168,9.59E-05
0.027754702,0.019892594,0.035276719,0.027054515,0.032976102,0.03699718,0.033616274,0.018492219,0.000149502
0.025734161,0.017992085,0.034076397,0.02237326,0.035376746,0.027674681,0.027094525,0.032596,0.000119171
0.022913404,0.032796054,0.018952342,0.021312975,0.030435421,0.034056392,0.024153737,0.019832578,0.000149506
0.020072643,0.018492219,0.032956097,0.039257786,0.019672535,0.02763467,0.038037459,0.033356204,0.000117771
0.029255105,0.030815523,0.039017722,0.039137754,0.025053978,0.030795518,0.023613592,0.031295652,7.95E-05
0.026354327,0.021773099,0.024753898,0.036937164,0.037197234,0.031875807,0.02953518,0.032415952,0.000106741
0.027654676,0.033216167,0.030035314,0.038237513,0.027314584,0.035036655,0.024653871,0.029355131,8.38E-05
0.024213753,0.018732283,0.023833651,0.033816327,0.027194552,0.032495973,0.030795518,0.026494364,0.000138327
0.038257518,0.027234563,0.02297342,0.030855534,0.018632257,0.036156955,0.035976907,0.027194552,0.000109089
0.034116408,0.018372187,0.039617883,0.035796858,0.025494096,0.022473286,0.038617615,0.025754166,0.000144695
0.038837674,0.033456231,0.026554381,0.039637888,0.039517856,0.021773099,0.034956633,0.037317266,7.97E-05
0.036196966,0.021172938,0.031655748,0.032596,0.020192675,0.038417561,0.028875003,0.034556526,9.21E-05
0.021132927,0.038797663,0.020872857,0.032676022,0.035416757,0.025974225,0.02927511,0.019872589,0.000153722
0.036657089,0.026894472,0.035496778,0.028174815,0.023973689,0.038317534,0.034776585,0.018652262,0.000125493
0.022273233,0.034956633,0.038837674,0.038117481,0.02789474,0.027954756,0.031895813,0.023873662,0.000107973
0.026634402,0.026214289,0.02379364,0.029115067,0.030795518,0.033956365,0.024933946,0.022753361,0.00012711
0.020812841,0.020332712,0.026494364,0.036917159,0.028594928,0.029715228,0.038477577,0.031175619,0.000117512
0.030935555,0.019012358,0.038917695,0.038457572,0.018492219,0.030235367,0.035676826,0.03397637,0.000105372
0.021513029,0.035836869,0.032395947,0.02845489,0.034296456,0.022693345,0.039097743,0.031875807,8.64E-05
0.036577068,0.039077738,0.025834187,0.034736574,0.026494364,0.034916622,0.024293774,0.020532766,0.000118008
0.029995303,0.029615201,0.031895813,0.030735501,0.024473823,0.019612519,0.026394338,0.038577604,7.50E-05
0.019472482,0.029675217,0.018292165,0.018032096,0.039217776,0.027694686,0.019812573,0.039857947,9.08E-05
0.032235904,0.019072375,0.030675485,0.022833383,0.03915776,0.025334053,0.019692541,0.025814182,0.000139581
0.020872857,0.030935555,0.037877416,0.032335931,0.020872857,0.030935555,0.035596805,0.030835528,8.45E-05
0.018952342,0.025394069,0.030055319,0.032195893,0.018652262,0.03173577,0.027194552,0.037157223,8.34E-05
0.030755507,0.038557599,0.032495973,0.035476773,0.019172401,0.02267334,0.02405371,0.031155614,8.52E-05
0.025914209,0.030415416,0.023893667,0.025894204,0.035636816,0.021993158,0.035416757,0.031815791,0.000100606
0.039477845,0.01853223,0.031375673,0.034536521,0.027294579,0.033096134,0.038197502,0.032676022,0.000111884
0.023453549,0.022493292,0.037237245,0.026614397,0.037737379,0.033796322,0.022953415,0.034836601,8.86E-05
0.027434617,0.034436494,0.029715228,0.032055855,0.038917695,0.020572777,0.037977443,0.035116676,8.04E-05
0.038957706,0.03449651,0.022613324,0.02815481,0.026374332,0.025514102,0.038397556,0.031635743,9.81E-05
0.018932337,0.022073179,0.039357813,0.029595196,0.037917427,0.038817668,0.020252691,0.024153737,0.000113734
0.032135877,0.038837674,0.0262543,0.030295383,0.018712278,0.02897503,0.025774171,0.025714155,0.000105479
0.029235099,0.036296993,0.033736306,0.03975792,0.025514102,0.025254032,0.019172401,0.033656285,7.40E-05
0.030455426,0.032335931,0.031415684,0.020232686,0.020612788,0.019132391,0.025554112,0.032996108,8.77E-05
0.018752289,0.025974225,0.03393636,0.032896081,0.035476773,0.036216971,0.032335931,0.025474091,0.00010558
0.017892058,0.023533571,0.038557599,0.021673072,0.03889769,0.019112385,0.021433007,0.025093989,0.000136703
0.019732552,0.031695759,0.01909238,0.034116408,0.037217239,0.038837674,0.033956365,0.028694954,0.000103963
0.027274574,0.022553308,0.03285607,0.024113726,0.039177765,0.032335931,0.024973957,0.034176424,9.22E-05
0.020512761,0.037077202,0.022593319,0.038137486,0.025894204,0.034376478,0.02599423,0.03255599,8.35E-05
0.031955829,0.019832578,0.027454622,0.018672267,0.018172133,0.018912332,0.035496778,0.017912063,0.000223825
0.038317534,0.034556526,0.022273233,0.021392997,0.02155304,0.030075324,0.031275646,0.030535448,9.84E-05
0.036316998,0.037377282,0.028134804,0.037477309,0.022073179,0.026234295,0.032736038,0.022893399,0.000123035
0.035296724,0.031035582,0.022153201,0.032956097,0.019212412,0.02293341,0.023693614,0.036657089,8.95E-05
0.026854461,0.038277524,0.031495705,0.03695717,0.023113458,0.032836065,0.024033705,0.025314048,9.45E-05
0.031995839,0.034616542,0.021312975,0.037337271,0.028955024,0.024093721,0.03837755,0.022233222,0.000145335
0.03919777,0.03315615,0.039337808,0.025854193,0.038297529,0.021252959,0.039857947,0.01827216,0.000171793
0.020272696,0.023433544,0.030475432,0.037797395,0.022533302,0.030595464,0.02681445,0.032535984,9.78E-05
0.02323349,0.025354059,0.025814182,0.023713619,0.018432203,0.02871496,0.018172133,0.031535716,9.81E-05
0.033376209,0.025234027,0.036537057,0.019572509,0.027514638,0.031255641,0.021893131,0.036517052,7.75E-05
0.034156419,0.031195625,0.020852852,0.029055051,0.028054783,0.022493292,0.025594123,0.018772294,0.000184544
0.023593587,0.038737647,0.029915282,0.025033973,0.025714155,0.032415952,0.031795786,0.035376746,6.94E-05
0.018612251,0.031995839,0.033216167,0.023273501,0.032175888,0.022213217,0.034876612,0.032656016,8.84E-05
0.037937432,0.030735501,0.031115603,0.018952342,0.033836333,0.037897422,0.025514102,0.038497583,6.69E-05
0.036757116,0.01939246,0.03863762,0.023013431,0.032195893,0.037357277,0.019292434,0.021072911,0.000138252
0.027134536,0.026734429,0.024773903,0.025494096,0.03863762,0.038617615,0.018592246,0.023713619,0.000113677
0.038097475,0.030555453,0.029755239,0.036837137,0.033336199,0.032956097,0.018392192,0.029115067,8.89E-05
0.033516247,0.026314316,0.031595732,0.023953683,0.025554112,0.026914477,0.038257518,0.026194284,0.00011457
0.019832578,0.03531673,0.022513297,0.022093184,0.033636279,0.027534643,0.024473823,0.024433812,0.000121435
0.029495169,0.027774708,0.035976907,0.031335662,0.034976639,0.021893131,0.020632793,0.019412466,0.000164054
0.023253496,0.018312171,0.026414343,0.02073282,0.033696295,0.020632793,0.02897503,0.036156955,0.000119742
0.037577336,0.034216435,0.024953951,0.031035582,0.037277255,0.037917427,0.020952879,0.038617615,6.86E-05
0.02901504,0.036116944,0.038437566,0.019412466,0.031395678,0.026174279,0.025113994,0.018212144,0.000154927
0.033036118,0.032736038,0.033356204,0.028794981,0.034056392,0.0378174,0.036737111,0.028214826,8.44E-05
0.037677363,0.021653066,0.031575727,0.024793909,0.029975298,0.021813109,0.038737647,0.031135609,0.000112556
0.032756043,0.034376478,0.03531673,0.035936896,0.024553844,0.021272965,0.022073179,0.023113458,0.000128667
0.027714692,0.032155882,0.038657625,0.038317534,0.039617883,0.03315615,0.030075324,0.025654139,9.39E-05
0.023833651,0.020932873,0.031035582,0.032095866,0.032876075,0.021953147,0.033996376,0.028634938,0.00012617
0.032375941,0.038017454,0.021372991,0.020312707,0.020372723,0.031955829,0.035456767,0.023433544,0.000123969
0.032736038,0.024833919,0.030135341,0.02651437,0.028014772,0.03449651,0.027354595,0.035416757,8.35E-05
0.033776317,0.030275378,0.026094257,0.027994767,0.035076665,0.022393265,0.022913404,0.02953518,0.000105208
0.018792299,0.031635743,0.033136145,0.036517052,0.020992889,0.024933946,0.034476504,0.038297529,7.33E-05
0.033176156,0.022433276,0.025033973,0.037657357,0.018032096,0.028334858,0.029475164,0.017952074,0.000174424
0.028674949,0.028294847,0.032636011,0.036857143,0.039277792,0.030735501,0.029675217,0.021773099,0.000122611
0.029375137,0.022693345,0.033336199,0.035376746,0.018872321,0.022633329,0.018692273,0.024753898,0.000133133
0.025033973,0.018032096,0.025594123,0.032255909,0.020912868,0.037657357,0.025394069,0.039077738,0.000107302
0.032055855,0.02431378,0.025314048,0.018612251,0.027054515,0.039337808,0.019272428,0.025634134,0.000114886
0.03449651,0.020392729,0.027714692,0.018092112,0.024513833,0.023353522,0.038597609,0.037237245,0.000102572
0.033016113,0.02185312,0.028895008,0.02707452,0.031495705,0.026214289,0.01909238,0.027434617,0.000121279
0.024373796,0.029515174,0.020012627,0.027094525,0.038037459,0.024853925,0.023633597,0.035396751,9.74E-05
0.023873662,0.021873125,0.034996644,0.019072375,0.034196429,0.032996108,0.019312439,0.019452476,0.000150949
0.028594928,0.02155304,0.035836869,0.022693345,0.036036923,0.036337003,0.019052369,0.021753093,0.000129071
0.028374869,0.036016917,0.035816864,0.029975298,0.027274574,0.026014236,0.027554649,0.028294847,9.17E-05
0.026754434,0.028314853,0.034416488,0.023193479,0.02569415,0.039637888,0.027054515,0.027614665,9.06E-05
0.018232149,0.034416488,0.027354595,0.02461386,0.020112653,0.0273746,0.022633329,0.035296724,7.77E-05
0.03095556,0.025154005,0.020712814,0.031375673,0.019272428,0.028114799,0.02077283,0.028574922,0.000120927
0.031175619,0.026194284,0.02953518,0.025674145,0.028314853,0.034076397,0.024513833,0.030255373,9.34E-05
0.023653603,0.02211319,0.025214021,0.030075324,0.02159305,0.035096671,0.036457035,0.023473555,0.000130552
0.029515174,0.030035314,0.031715764,0.03367629,0.029735233,0.03229592,0.039617883,0.019072375,0.000131928
0.039177765,0.037897422,0.027794713,0.033056124,0.033176156,0.020932873,0.034136413,0.031115603,9.32E-05
0.023513565,0.036056928,0.024253764,0.029455158,0.024013699,0.022653335,0.021092916,0.032976102,8.85E-05
0.031115603,0.019932605,0.036276987,0.034976639,0.017952074,0.0314757,0.017992085,0.029215094,0.000109684
0.028034777,0.021753093,0.026954488,0.022493292,0.029255105,0.025134,0.038177497,0.022193211,0.000155103
0.033336199,0.034536521,0.039177765,0.037577336,0.019372455,0.022173206,0.023353522,0.023893667,0.000119584
0.023073447,0.023513565,0.020252691,0.038697636,0.037837406,0.024073715,0.036397019,0.033016113,0.000115774
0.037397288,0.037537325,0.036797127,0.018732283,0.032335931,0.038257518,0.024853925,0.023253496,0.00010033
0.028214826,0.033276183,0.027294579,0.026974493,0.020952879,0.026674413,0.032535984,0.02185312,0.000132736
0.025294043,0.037657357,0.020932873,0.039857947,0.023833651,0.019552503,0.03203585,0.021893131,0.00015816
0.023393533,0.028935019,0.018332176,0.037697368,0.035276719,0.027254568,0.023453549,0.036216971,0.000100534
0.018172133,0.019172401,0.023313512,0.038657625,0.03755733,0.017892058,0.02487393,0.02569415,0.000164249
0.020192675,0.03423644,0.029415148,0.029875271,0.025214021,0.031055587,0.032836065,0.023633597,0.000110955
0.021072911,0.035176692,0.037577336,0.035516783,0.038517588,0.024233758,0.027134536,0.023453549,0.000117856
0.025614128,0.021212948,0.021112922,0.039217776,0.038657625,0.031855802,0.029355131,0.027694686,0.00012891
0.037217239,0.033096134,0.033376209,0.036477041,0.034616542,0.034776585,0.024113726,0.036316998,6.66E-05
0.028134804,0.022713351,0.026454354,0.032155882,0.035896885,0.023893667,0.027294579,0.033396215,0.000104461
0.021613056,0.030615469,0.018772294,0.035216703,0.03531673,0.023313512,0.027174547,0.019152396,0.000182093
0.035456767,0.034136413,0.032876075,0.029815255,0.034556526,0.023613592,0.034316462,0.018872321,0.000158503
0.038517588,0.027054515,0.025494096,0.033996376,0.021372991,0.030615469,0.018472214,0.026714423,0.000110607
0.023433544,0.026874466,0.023093453,0.020872857,0.029095062,0.01935245,0.028774976,0.03121563,0.000110961
0.027514638,0.029715228,0.020112653,0.034936628,0.023553576,0.037117212,0.022333249,0.028614933,0.00010482
0.031315657,0.028734965,0.020232686,0.023413538,0.018972348,0.020452745,0.020752825,0.024373796,0.000148782
0.028334858,0.035156687,0.029035046,0.034136413,0.024833919,0.031555721,0.03751732,0.019292434,0.000130224
0.018112117,0.028394874,0.027594659,0.035236708,0.023733624,0.025534107,0.025814182,0.019572509,0.000155267
0.032636011,0.020592782,0.033696295,0.036497046,0.030455426,0.028814987,0.037177229,0.025934214,0.000125911
0.027674681,0.02651437,0.030835528,0.033336199,0.027734697,0.037497314,0.032015845,0.020052637,0.000121152
0.02017267,0.038397556,0.035536789,0.029255105,0.02017267,0.021493024,0.034696563,0.037457304,6.88E-05
0.029055051,0.021453013,0.033016113,0.028314853,0.026454354,0.036036923,0.0262543,0.018392192,0.000145623
0.035096671,0.03009533,0.020592782,0.025534107,0.038417561,0.036537057,0.02707452,0.026014236,0.00011488
0.022453281,0.03475658,0.032055855,0.033876344,0.026574386,0.032636011,0.022353254,0.027254568,8.98E-05
0.033536252,0.036657089,0.024093721,0.031315657,0.030935555,0.027154541,0.025934214,0.03975792,7.21E-05
0.037077202,0.020492755,0.024913941,0.035556794,0.038597609,0.017872053,0.034976639,0.029995303,0.000133142
0.034976639,0.036777121,0.021212948,0.026654407,0.033576263,0.021132927,0.036917159,0.025874198,0.000128621
0.037997448,0.021092916,0.03695717,0.022853388,0.022713351,0.022813378,0.026294311,0.034576531,9.89E-05
0.035716837,0.032055855,0.020292702,0.03095556,0.019852584,0.029215094,0.030815523,0.036917159,9.01E-05
0.037237245,0.035396751,0.024633866,0.023333517,0.02185312,0.036056928,0.032395947,0.031615737,8.55E-05
0.0366971,0.035996912,0.027914745,0.023893667,0.039597878,0.024413807,0.019892594,0.031015577,8.92E-05
0.030195357,0.021513029,0.024373796,0.038037459,0.026614397,0.026634402,0.034936628,0.018692273,0.000178308
0.031135609,0.034356472,0.034576531,0.038157491,0.030755507,0.034976639,0.02017267,0.019672535,0.000114649
0.024293774,0.038857679,0.029355131,0.02733459,0.029415148,0.026294311,0.031255641,0.036777121,7.01E-05
0.035476773,0.019512493,0.032936091,0.035756848,0.027914745,0.036357009,0.037097207,0.03807747,9.43E-05
0.01797208,0.036557062,0.032135877,0.028554917,0.02129297,0.022273233,0.029975298,0.031695759,8.70E-05
0.039497851,0.031275646,0.026354327,0.034216435,0.021473018,0.021413002,0.021753093,0.03889769,7.73E-05
0.023633597,0.02349356,0.01965253,0.023613592,0.019972616,0.02047275,0.021372991,0.024113726,0.000161266
0.022173206,0.023193479,0.026534375,0.024733892,0.02763467,0.024433812,0.03065548,0.039217776,9.16E-05
0.018432203,0.023733624,0.033756311,0.017892058,0.020812841,0.026894472,0.031295652,0.027554649,0.000116764
0.033276183,0.028374869,0.038957706,0.035256714,0.038617615,0.023953683,0.039657894,0.023273501,0.000126255
0.02375363,0.024393801,0.029515174,0.018492219,0.021993158,0.031835796,0.023053442,0.032816059,9.35E-05
0.035136681,0.034176424,0.029155078,0.022353254,0.018512224,0.022193211,0.037797395,0.038917695,7.21E-05
0.018472214,0.031715764,0.030755507,0.029415148,0.024173742,0.02405371,0.025134,0.039037727,7.26E-05
0.025594123,0.031975834,0.038197502,0.022453281,0.032255909,0.029595196,0.030235367,0.029875271,8.62E-05
0.033636279,0.039497851,0.038137486,0.028654944,0.024453817,0.020352718,0.024133732,0.033276183,7.65E-05
0.037857411,0.018252155,0.028214826,0.038717642,0.024433812,0.023413538,0.021933142,0.028915013,0.000136035
0.030075324,0.030795518,0.033616274,0.031835796,0.022653335,0.024993962,0.026994499,0.039317802,6.86E-05
0.030995571,0.018952342,0.038757652,0.031455695,0.03285607,0.036517052,0.018852316,0.031355668,0.000104513
0.028174815,0.023973689,0.030975566,0.039317802,0.031255641,0.021332981,0.031635743,0.032435957,0.000102144
0.027914745,0.018992353,0.021513029,0.038277524,0.023053442,0.036717105,0.029955292,0.033436226,0.000118356
0.02819482,0.030175351,0.039437835,0.01935245,0.037777389,0.031435689,0.036276987,0.036557062,7.06E-05
0.031915818,0.038177497,0.029795249,0.019852584,0.021012895,0.028214826,0.037197234,0.035176692,7.31E-05
0.030415416,0.024373796,0.032455963,0.033656285,0.029375137,0.023873662,0.0366971,0.02897503,0.000109653
0.032015845,0.038917695,0.025053978,0.023293506,0.039837942,0.036557062,0.036196966,0.036877148,7.07E-05
0.030175351,0.027174547,0.039657894,0.038977711,0.027254568,0.01883231,0.034256445,0.03285607,9.15E-05
0.021893131,0.035716837,0.033876344,0.034996644,0.021613056,0.03945784,0.038097475,0.024793909,8.93E-05
0.039077738,0.028634938,0.025334053,0.031695759,0.030695491,0.032375941,0.027614665,0.025113994,0.000114251
0.029175083,0.031815791,0.024013699,0.037057196,0.039537861,0.029655212,0.021052906,0.022313243,0.000127605
0.021372991,0.031595732,0.034836601,0.021933142,0.026794445,0.023833651,0.026794445,0.024733892,0.00011692
0.036236976,0.024733892,0.020972884,0.026554381,0.02871496,0.030495437,0.031695759,0.025134,0.000133981
0.038277524,0.033576263,0.025934214,0.027234563,0.023653603,0.022773367,0.020012627,0.03613695,8.04E-05
0.026334322,0.033536252,0.032015845,0.031595732,0.02267334,0.022093184,0.018252155,0.024253764,0.000120349
0.039417829,0.029255105,0.03315615,0.024493828,0.030815523,0.039597878,0.020512761,0.018072106,0.000127371
0.028054783,0.021372991,0.033516247,0.037037191,0.022993426,0.038997717,0.02595422,0.027034509,0.000106413
0.034316462,0.038197502,0.025714155,0.032135877,0.028274842,0.032435957,0.018752289,0.018552235,0.000135177
